title,image,description
Affaire de la « sextape » de Mathieu Valbuena : la Cour de cassation ouvre la voie à un procès,https://img.lemde.fr/2016/02/18/0/4/4920/3280/110/74/60/0/0d31e26_5289991-01-06.jpg,La Cour de cassation a estimé lundi que le stratagème policier utilisé lors de l’enquête était loyal. Karim Benzema est mis en examen pour « complicité de tentative de chantage » depuis novembre 2015.
"Football : « Les pépites, ça se protège »",https://img.lemde.fr/2019/12/09/0/0/5392/3595/110/74/60/0/eca74ee_HMkq40itFPbvYqzSPeGpz_sd.jpg,"L’enthousiasme que suscitent les footballeurs particulièrement précoces occulte les risques que l’on fait peser sur leur santé et leur carrière, écrit notre chroniqueur Jérôme Latta."
"Dopage : quatre ans à la lisière du sport mondial pour la Russie, ses athlètes protégés",https://img.lemde.fr/2019/12/04/0/0/3497/2331/110/74/60/0/178590b_5154373-01-06.jpg,L’Agence mondiale antidopage a confirmé la suspension de la Russie pour une période de quatre ans pour ses manipulations répétées. Ses athlètes seront aux JO sous bannière neutre. Moscou va faire appel.
"Football : l’OM signe un partenariat avec l’Institut Diambars, au Sénégal",https://img.lemde.fr/2019/12/09/0/126/3588/2392/110/74/60/0/61edd86_nbv11YUMFMjd99ayqWiNSimR.jpg,Le contrat prévoit notamment une option prioritaire du club marseillais sur deux joueurs du centre de formation chaque saison.
Ligue 1 : Marseille poursuit sa série contre Bordeaux et s’échappe au classement,https://img.lemde.fr/2019/12/08/26/0/1654/1102/110/74/60/0/fd832a0_AI_SOCCER-FRANCE-OLM-BOR-REPORT_1208_1J.JPG,Les Marseillais ont enchaîné une sixième victoire consécutive en renversant Bordeaux au Vélodrome. Ce succès leur permet de consolider leur deuxième place en creusant l’écart sur leurs poursuivants.
"Petit poucet, grande coulée et couple doré : ce qu’il faut retenir du week-end sportif",https://img.lemde.fr/2019/12/07/0/0/3729/2486/110/74/60/0/cc246ae_5179000-01-06.jpg,"Parce qu’il n’y a pas que la Ligue 1 et le biathlon dans la vie, tour d’horizon de l’actualité sportive du week-end."
"Thomas Cazeneuve, le roi français du chessboxing, un sport qui mêle échecs et boxe",https://img.lemde.fr/2019/12/03/0/0/1920/1280/110/74/60/0/a5daccc_2019120745.0.2393679551Somm_429_03_web.jpg,"Six rounds d’échecs et cinq de boxe anglaise. Imaginé par Enki Bilal dans une BD, ce drôle de sport est devenu une réalité. Le Français Thomas Cazeneuve défendra son titre mondial du 11 au 15 décembre en Turquie."
Ligue 1 : L’OM s’impose face à Bordeaux et consolide sa deuxième place,https://img.lemde.fr/2019/12/08/9/0/2593/1728/110/74/60/0/2536de0_AI_SOCCER-FRANCE-OLM-BOR-REPORT_1208_1B.JPG,"L’OM recevait les Girondins en clôture de la 17e journée de Ligue 1. Les Marseillais se sont imposés (3-1) grâce à des buts d’Amavi, Sanson et Radonjic."
"Biathlon : La Norvège remporte le relais chez les femmes, la France prend la sixième place",https://img.lemde.fr/2019/12/08/29/0/3500/2333/110/74/60/0/f814274_IBU002_BIATHLON-WORLD-_1208_11.JPG,"Les Françaises n’ont pas été en mesure de lutter contre les favorites lors de la première étape de la Coupe du Monde qui se déroulait à Östersund, en Suède."
Ligue 1 : le paradoxe bordelais,https://img.lemde.fr/2019/12/03/0/0/4030/2687/110/74/60/0/61548bc_5153473-01-06.jpg,"Les Girondins de Bordeaux, qui se déplacent à Marseille dimanche soir, visent le podium alors qu’une crise de gouvernance secoue le club depuis le début de saison."
Il est comme ça… Renaud Lavillenie,https://img.lemde.fr/2019/12/03/58/0/1536/1022/110/74/60/0/43612df_2019120745.0.2393593224ArnaudLavilenie_web.jpg,"Chronique. Chaque semaine, Philippe Ridet croque une personnalité qui fait l’actualité. Il examine ici le cas de l’athlète français qui souhaite que cesse de planer le soupçon de dopage permanent."
Boxe : Anthony Joshua prend sa revanche et redevient champion du monde des poids lourds,https://img.lemde.fr/2019/12/08/34/0/3500/2333/110/74/60/0/cdd0430_CFgCJOiq0WRr7VZMELJe7Tg9.jpg,Le Britannique a ainsi récupéré les ceintures de champion du monde des poids lourds perdues face à l’atypique boxeur mexicano-américain Andy Ruiz.
"Ligue 1 : Neymar, Mbappé et Icardi sauvent le PSG face à Montpellier",https://img.lemde.fr/2019/12/07/52/0/1985/1323/110/74/60/0/4cf2404_5178233-01-06.jpg,"Dans une rencontre mal embarquée, les trois attaquants du PSG ont renversé le score en cinq minutes pour permettre au club de la capitale de consolider sa première place."
Biathlon : revivez la seconde place de la France dans le relais hommes,https://img.lemde.fr/2019/12/07/1/0/3500/2333/110/74/60/0/02831f3_BIA304_BIATHLON-WORLD-_1207_11.JPG,"Trois jours après leur performace en individuel, Fourcade, Desthieux, Fillon Maillet et Jacquelin, ont pris une belle seconde place derrière la Norvège des frères Boe."
"Villes étapes inédites, nouveau classement et logistique revue pour le Tour Voile 2020",https://img.lemde.fr/2019/12/05/59/0/3543/2362/110/74/60/0/932cf56_vE_SYBMkC0sd5ytdAdUht2hE.jpg,Les grandes lignes de l’édition 2020 du Tour Voile (ex-Tour de France à la Voile) ont été dévoilées samedi.
"Jair Bolsonaro, le « futebol » et le danger de changer de club de cœur",https://img.lemde.fr/2019/12/06/0/0/3024/2016/110/74/60/0/9ef1e6d_5167270-01-06.jpg,"Depuis son élection, le président brésilien cherche à associer son image à celle du football. Quitte à abandonner Palmeiras, son club « de coeur », pour Flamengo, nouveau club phare. Une trahison pour nombre de fans."
Le « Parlement du peuple » britannique fait sa rentrée à Westminster,https://img.lemde.fr/2019/12/16/0/0/3000/2000/110/74/60/0/210d513_5232423-01-06.jpg,Les nouveaux élus de la Chambre des communes ont commencé à siéger avec une mission prioritaire : réaliser le Brexit le plus rapidement possible.
"Retraites : au 14e jour de grève, Edouard Philippe reçoit à nouveau les syndicats à Matignon",https://img.lemde.fr/2019/12/18/2/0/5000/3333/110/74/60/0/e9bc20f_aLpvya90hssDlOnk4hmJVEeS.JPG,"Sous la menace de nouveaux blocages dans les transports pendant les fêtes, le premier ministre tente, mercredi, de trouver une porte de sortie à la crise."
« La Commission doit proposer un objectif de réduction d’émissions de gaz à effet de serre allant jusqu’à -55 % »,https://img.lemde.fr/2019/12/10/0/0/5400/3600/110/74/60/0/7865cbf_iv1v2V2Uw6aHYyG0-6i3gBIA.jpg,"Avant la prise de parole d’Ursula von der Leyen, présidente de la Commission européenne, trois ministres français Elisabeth Borne, Amélie de Montchalin et Brune Poirson et Pascal Canfin, président de la commission environnement du Parlement européen, demandent, dans une tribune au « Monde » que le Green Deal acte une nouvelle donne en Europe."
EDF doit verdir plus rapidement sa production d’électricité,https://img.lemde.fr/2019/12/10/0/4/4744/3163/110/74/60/0/bccbf0e_9nJtu3NjGemeP2dW6mxe4RnP.jpg,"Le groupe public promet de disposer de 50 GW de capacités renouvelables (hydraulique, solaire, éolien) d’ici à 2030."
L’est de l’Australie suffoque en raison de la fumée dégagée par les incendies,https://img.lemde.fr/2019/12/10/0/0/3500/2333/110/74/60/0/3ff5730_KCC242_AUSTRALIA-BUSHFIRES-_1210_11.JPG,"Des feux de forêts font rage depuis plus de trois mois en raison de la sécheresse. A Sydney, la pollution dépasse des niveaux « dangereux »."
"Climat : les marchés carbone, l’épineux dossier de la COP25 qui risque de saper l’accord de Paris",https://img.lemde.fr/2019/12/09/0/13/3481/2321/110/74/60/0/ecb8694_j518q_ruV8Tn5OQwN6MCPa-e.jpg,"Le traité permet aux Etats de coopérer sur des marchés internationaux pour réduire leurs émissions de CO2. Mais ces dispositifs font l’objet d’âpres négociations, car certains redoutent des effets pervers."
"Secourus, l’explorateur Mike Horn et son compagnon bientôt de retour en Norvège",https://img.lemde.fr/2019/12/09/0/0/1920/1280/110/74/60/0/c4b1a4b_iRbf2YBqRwF79sQM5acoZecx.jpg,Les deux hommes ont été secourus dimanche par l’équipage d’un bateau norvégien. Ils devraient atteindre la Norvège dans les jours qui viennent.
L’alerte rouge levée à Mayotte après le passage du cyclone Belna,https://img.lemde.fr/2019/12/08/0/140/1519/1013/110/74/60/0/5a1e05b_kSgLzICvH50-tyeOgEKVjj6j.jpg,Le cyclone est passé dimanche en fin de journée près des côtes mahoraises. Les habitants avaient reçu l’instruction de rester confinés.
Mayotte placée en alerte orange météo à l’approche du cyclone Belna,https://img.lemde.fr/2019/12/07/0/150/1620/1080/110/74/60/0/2602d5c_5xkq_Ozx_WwkTNZhF7Pwe2t0.jpg,"Selon les prévisions, Belna passera au plus près du 101e département français dans la nuit de dimanche à lundi, non loin de l’archipel des Comores, durement frappé en avril par le cyclone Kenneth."
Le taux d’oxygène diminue dans les océans sous l’effet du réchauffement climatique,https://img.lemde.fr/2019/12/08/0/0/3441/2294/110/74/60/0/5193e88_AtMfT4DZEghwyMUkPz8MDt2x.jpg,"Le taux global d’oxygène a diminué de 1 % à 2 % entre 1960 et 2010 dans le milieu marin. Et les simulations prévoient que la baisse pourrait atteindre entre 1 % et 7 % de plus d’ici à la fin du siècle, selon une étude de l’Union internationale pour la conservation de la nature."
"A la COP25 de Madrid, l’océan, ligne d’horizon des négociations sur le climat",https://img.lemde.fr/2019/12/06/177/0/4360/2906/110/74/60/0/ad02872_tG4ZhW6doZoEAA8uarZB52sA.jpg,Le Chili a décidé de placer la question de la préservation des mers au cœur du sommet que le pays préside jusqu’au 13 décembre.
"A Madrid, une marche pour le climat pour mettre la COP25 sous pression",https://img.lemde.fr/2019/12/06/13/0/3500/2333/110/74/60/0/793cc83_GDN5027_CLIMATE-CHANGE-ACCORD-STRIKE_1206_11.JPG,"« Les dirigeants actuels nous trahissent et nous ne laisserons plus cela se produire », a déclaré la jeune Suédoise Greta Thunberg lors d’une marche, vendredi, dans la capitale espagnole"
"A la COP25, des Pikachu font pression sur le Japon pour qu’il cesse de financer des centrales de charbon",https://img.lemde.fr/2019/12/05/0/0/3499/2333/110/74/60/0/9622c35_GGG-SVP04_CLIMATE-CHANGE-ACCORD-PROTESTS_1205_11.JPG,"A Madrid, qui accueille pendant deux semaines le sommet des Nations unies pour le climat, des représentants d’ONG asiatiques sont venus dénoncer les investissements du Japon dans les énergies fossiles de leur pays."
Le réchauffement climatique empêche les ours polaires de partir en chasse,https://img.lemde.fr/2019/12/06/167/628/2150/1433/110/74/60/0/7e18684_5168928-01-06.jpg,"Conséquence du réchauffement climatique, 56 ours se trouvent coincés près du village de Tchoukotka, en Russie, la glace sur la mer n’étant pas assez solide pour s’éloigner."
L’Afrique de l’Est touchée par des pluies torrentielles,https://img.lemde.fr/2019/11/26/4/0/3500/2333/110/74/60/0/7b11b3b_GGGAFR100_SOMALIA-FLOODS-_1126_11.JPG,"Un phénomène climatique, appelé dipôle positif, a amené trois fois plus de pluies que la normale dans la région. Les inondations ont provoqué la mort d’au moins 120 personnes au Kenya."
Le bilan des inondations dans le sud-est de la France atteint désormais 7 morts,https://img.lemde.fr/2019/11/25/0/156/1687/1125/110/74/60/0/9e967fa_36aa020d35b64f3a8891981cd817b52a-36aa020d35b64f3a8891981cd817b52a-0.jpg,"En fin de matinée, le corps sans vie d’une femme de 61 ans disparue à Grimaud a été retrouvé plage des Canoubiers, à Saint-Tropez."
Plan B : pourquoi une partie des Alpes est en train de s’effondrer,https://img.lemde.fr/2019/09/30/0/150/1620/1080/110/74/60/0/7c802d9_VODsMkbxgaWL80FC56uFXOku.png,"Dans le massif du Mont Blanc, les écroulements rocheux se multiplient. En cause ? La fonte du pergélisol, ou permafrost, ces sols gelés qui retiennent la montagne. Explication, dans les airs, avec l’explorateur scientifique Nicolas Plain."
Les émissions mondiales de CO2 ont progressé un peu moins vite en 2019,https://img.lemde.fr/2019/12/03/0/0/3499/2333/110/74/60/0/8469343_GgjuJhlR6kfwoq5PebPX6L0i.jpg,"Les rejets carbonés devraient augmenter de 0,6 % cette année, contre + 2,1 % en 2018. La baisse de l’utilisation du charbon est compensée par la croissance de la consommation du gaz et du pétrole."
"En Australie, des forêts classées au patrimoine mondial de l’Unesco détruites dans des incendies",https://img.lemde.fr/2019/11/22/40/0/960/640/110/74/60/0/899e275_KOL004_AUSTRALIA-BUSHFIRES-KOALAS_1122_11.JPG,"Des conditions météorologiques extrêmes alimentent des dizaines de brasiers dans l’Etat de Nouvelle-Galles du Sud, qui compte de nombreux parcs naturels."
"Malgré son retard, l’Espagne affiche son ambition climatique",https://img.lemde.fr/2019/12/03/0/0/5760/3840/110/74/60/0/c1f8347_yb7XyVsqgm_SfI8Yv2Uw1Slj.jpg,"Le gouvernement socialiste, qui se veut en pointe dans la lutte contre le réchauffement en accueillant la COP25, place l’accompagnement social au premier plan."
"A la COP climat de Madrid, Antonio Guterres appelle à « ne pas trahir la famille humaine »",https://img.lemde.fr/2019/12/03/0/0/5472/3648/110/74/60/0/a40f91a_5148764-01-06.jpg,Plusieurs chefs d’Etat présents lundi 2 décembre ont tenté de répondre à l’inquiétude des jeunes générations.
Les clandestins latinos face aux vieux démons du Mississippi,https://img.lemde.fr/2019/11/11/0/0/4786/3187/110/74/60/0/af86dba_YnODIx6jFyWjPtrAOrd8_vR9.jpg,"L’Etat du sud des Etats-Unis a été le théâtre, en août, d’une opération des autorités contre des centaines de sans-papiers. L’épisode illustre les tensions sur la question des migrants et rappelle les heures sombres de la ségrégation."
"Trump, en visite surprise en Afghanistan, annonce la reprise des négociations avec les talibans",https://img.lemde.fr/2019/11/28/0/0/3499/2333/110/74/60/0/23ddefd_WAS601_USA-TRUMP-_1128_11.JPG,"A l’occasion de la fête américaine de Thanksgiving, le président américain a rendu visite à ses troupes sur une base militaire près de Kaboul."
Ce que coûterait un second mandat de Donald Trump,https://img.lemde.fr/2019/11/27/5/0/3500/2333/110/74/60/0/7eb63f7_SIN634_USA-ELECTION-TRUMP_1127_11.JPG,"Avec la possible réélection de Donald Trump surgit le risque de voir le président populiste imprimer plus durablement sa marque sur l’appareil d’Etat et la société américaine, estime Sylvie Kauffmann, éditorialiste au « Monde »."
"Santé, environnement : six revues scientifiques s’alarment des projets de l’administration Trump",https://img.lemde.fr/2019/11/03/0/0/4918/3279/110/74/60/0/2cff5b2_1d069c3d6c7c4310a14b7f3b04f60a5e-1d069c3d6c7c4310a14b7f3b04f60a5e-0.jpg,Les rédacteurs en chef des plus prestigieuses publications savantes mettent en garde contre un projet de réforme réglementaire visant à modifier l’évaluation des produits polluants.
Destitution : le rapport d’enquête sur les « méfaits » de Donald Trump attendu en décembre,https://img.lemde.fr/2019/11/21/262/244/4148/2765/110/74/60/0/43c9ef1_71a86756742f44fe9813f01114868d4c-71a86756742f44fe9813f01114868d4c-0.jpg,"La commission judiciaire sera ensuite chargée d’établir, sur la base de ce rapport, les chefs d’accusation qui pourraient peser contre Donald Trump au Congrès."
"La famille Biden, entre espoir et tragédie",https://img.lemde.fr/2019/11/20/0/10/1900/1267/110/74/60/0/f65ad36_2019112345.0.2382014310Biden_02_web.jpg,"A 77 ans, Joe Biden, l’ancien vice-président de Barack Obama, brigue la Maison Blanche. La dernière chance pour celui qui a dû renoncer au rêve de constituer une dynastie politique."
Les démocrates promettent le retour des « valeurs » américaines en diplomatie,https://img.lemde.fr/2019/11/21/0/98/4770/3180/110/74/60/0/178ad0b_ATL157_USA-ELECTION-DEBATE_1121_11.JPG,"Pour le cinquième débat de la primaire, dix candidats ont multiplié les courts échanges, limités par le temps. Tous s’accordent sur un point : la dénonciation de la politique étrangère de Donald Trump."
L’autre « affaire ukrainienne » qui embarrasse l’administration Trump,https://img.lemde.fr/2019/11/11/17/0/3654/2436/110/74/60/0/899b1c8_8001a6dfd3054051a08d558779860f2b-8001a6dfd3054051a08d558779860f2b-0.jpg,"Rick Perry, ex-secrétaire d’Etat à l’énergie, est soupçonné d’avoir utilisé sa fonction pour obtenir un contrat gazier avantageux pour ses proches."
L’Ukraine se serait inquiétée dès le 25 juillet du sort de l’aide militaire américaine,https://img.lemde.fr/2019/11/21/0/0/4627/3085/110/74/60/0/4662e9a_b4a127550d82402aae3eba1d3f1b1ce5-b4a127550d82402aae3eba1d3f1b1ce5-0.jpg,  
Le Congrès américain apporte un soutien écrasant aux manifestants de Hongkong,https://img.lemde.fr/2019/11/19/0/0/5568/3712/110/74/60/0/36d985c_5066555-01-06.jpg,"Le texte, qui menace le statut économique spécial de l’ancienne colonie, doit désormais être signé par Donald Trump pour être promulgué."
Procédure de destitution : pourquoi le témoignage de Gordon Sondland fragilise Donald Trump,https://img.lemde.fr/2019/11/20/0/0/4000/2666/110/74/60/0/2e65385_f65e6442307a448a8ad671fd440a485d-f65e6442307a448a8ad671fd440a485d-0.jpg,"Pour la première fois, un acteur de l’affaire ukrainienne disposant d’un accès direct au président des Etats-Unis était entendu dans le cadre de cette enquête."
Faire diversion et attaquer les témoins : les tactiques des républicains pour bloquer la destitution de Trump,https://img.lemde.fr/2019/11/20/501/548/4651/3100/110/74/60/0/703ec30_S_5UVVoFSKVVFt6wMP73hSuK.jpg,Les élus conservateurs ont été confrontés pour la première fois à des témoins directs du coup de téléphone qui vaut à Donald Trump une procédure de mise en accusation.
"Jérusalem, plateau du Golan, colonies… les concessions de Donald Trump à son allié israélien",https://img.lemde.fr/2019/04/05/0/0/2465/1643/110/74/60/0/b02adaa_NIR06_ISRAEL-ELECTION-OPINION-POLLS_0405_11.JPG,"La Maison Blanche a jugé lundi que les colonies en Cisjordanie n’étaient « pas contraires au droit ». En août, M. Trump affirmait qu’« aucun président » américain n’avait fait autant que lui pour Israël."
Echange de prisonniers entre talibans et Occidentaux,https://img.lemde.fr/2019/11/19/0/0/3499/2333/110/74/60/0/e7d4a57_a69142f0f3744ddfbdd0a41a84011dd0-a69142f0f3744ddfbdd0a41a84011dd0-0.jpg,Des pourparlers de paix officieux et informels sur l’Afghanistan reprennent après leur interruption par Trump.
"Impeachment : Trump s’en prend à une témoin, les démocrates dénoncent une intimidation",https://img.lemde.fr/2019/11/15/0/0/5290/3527/110/74/60/0/76c7132_88975f142feb4666bab1bcc1e41bb508-88975f142feb4666bab1bcc1e41bb508-0.jpg,"Le président américain a mis en cause des compétences de l’ex-ambassadrice Marie L. Yovanovitch, lors de son témoignage au Congrès."
"Enquête russe : Roger Stone, fidèle de Trump, reconnu coupable de mensonge au Congrès",https://img.lemde.fr/2019/11/15/0/0/6000/4000/110/74/60/0/d214ea2_5042405-01-07.jpg,"L’homme de 67 ans était jugé pour son faux témoignage, en 2017, devant les parlementaires. Il risque vingt ans de prison."
Destitution de Donald Trump : la Maison Blanche publie la transcription d’un nouvel appel avec Zelensky,https://img.lemde.fr/2019/11/15/0/0/5229/3486/110/74/60/0/036e83c_59430e59a40c427fa455cf68b91788a5-59430e59a40c427fa455cf68b91788a5-0.jpg,La diffusion de ce compte rendu est intervenue au moment où débutait l’audition par le Congrès d’une ex-ambassadrice en Ukraine dans le cadre de cette enquête.
La Turquie annonce ne pas renoncer au déploiement des antimissiles russes S-400,https://img.lemde.fr/2019/11/14/0/4/4471/2981/110/74/60/0/42df1b2_5032174-01-06.jpg,Recep Tayyip Erdogan a opposé une fin de non-recevoir à la proposition de Donald Trump de lui vendre des missiles américains Patriot en échange de l’abandon des S-400.
Etats-Unis : Nancy Pelosi accuse Donald Trump de « corruption »,https://img.lemde.fr/2019/11/14/0/0/4218/2812/110/74/60/0/2010233_5034642-01-07.jpg,La présidente de la Chambre des représentants n’a pas choisi le terme au hasard : il s’agit d’un des chefs d’accusation cités par la Constitution pour justifier une destitution.
Donald Trump se montre accommodant avec Recep Tayyip Erdogan,https://img.lemde.fr/2019/11/14/0/0/5078/3385/110/74/60/0/b2649c5_mImpB_jl3jLuddp1gkxvBGoX.jpg,"Après plusieurs semaines tendues autour de l’offensive d’Ankara contre les alliés kurdes dans le nord-est syrien, le président américain a accueilli très chaleureusement son homologue turc, mercredi."
"Procédure de destitution : au Congrès, l’accusation contre Donald Trump renforcée",https://img.lemde.fr/2019/11/14/0/0/3951/2634/110/74/60/0/5b17ea4_BK0xaDQFR1gtYXkLFnh9Uva2.jpg,Un haut diplomate décrit le président américain comme davantage intéressé par l’ouverture d’une enquête sur Joe Biden que par le sort de l’Ukraine.
"« Ces jeunes ne volent rien à personne » : aux Etats-Unis, la Cour suprême divisée sur le dossier politique de l’immigration",https://img.lemde.fr/2019/11/12/0/223/4354/2903/110/74/60/0/9374389_5023317-01-06.jpg,Les neuf juges rendront en juin un avis sur le dispositif protégeant depuis 2012 quelque 700 000 jeunes sans papiers et auquel l’administration Trump veut mettre un terme.
"Donald Trump, le meilleur candidat de Pékin ?",https://img.lemde.fr/2019/11/11/135/4/2358/1573/110/74/60/0/b13e795_FLTwUhGKH7dqdTH_4xwG5hY0.jpg,"En attendant la signature d’un accord commercial entre le président des Etats-Unis, Donald Trump, et son homologue chinois, Xi Jinping, la Chine voit un intérêt à la réélection de Trump à la présidence, tant ce dernier affaiblit son propre pays."
"Aux Etats-Unis, tirs de barrage contre Elizabeth Warren, accusée de se déporter trop à gauche",https://img.lemde.fr/2019/11/08/0/0/4800/3196/110/74/60/0/234bca3_ZSVJPDsEojYyU4EXFQ8S_3N_.jpg,"La sénatrice du Massachusetts, candidate à l’investiture démocrate, sème la panique avec son projet de nationalisation de l’assurance santé et d’impôt sur la fortune."
Michael Bloomberg se rapproche d’une candidature dans la course à la Maison Blanche,https://img.lemde.fr/2019/11/08/0/1/3498/2332/110/74/60/0/e72c238_FW1_USA-ELECTION-BLOOMBERG_1108_11.JPG,"Si elle était confirmée, l’entrée en campagne de l’ancien maire de New York serait périlleuse pour le démocrate Joe Biden, en perte de vitesse à trois mois du premier scrutin."
Les premiers extraits explosifs du livre d’un « anonyme » sur Trump à la Maison Blanche,https://img.lemde.fr/2019/11/08/0/0/4500/3000/110/74/60/0/ecf0a24_5992455-01-06.jpg,"Dans un livre écrit par un « haut fonctionnaire de son administration », le président américain est présenté « comme un enfant de 12 ans dans une tour de contrôle, qui appuie sur tous les boutons »."
« La France n’a pas signé pour ça » : pourquoi Macron pense que l’OTAN est en état de « mort cérébrale »,https://img.lemde.fr/2019/10/18/0/36/3427/2285/110/74/60/0/bed6321_GDN2261_EU-SUMMIT-_1018_11.JPG,"Les propos du chef de l’Etat surprennent, en pleine commémoration des 30 ans de la chute du mur de Berlin."
"Derrière de pseudo-sites politiques français, un vaste réseau venu d’Ukraine",https://img.lemde.fr/2019/11/21/0/0/1284/856/110/74/60/0/f904f81_KmQbfDikVqC8iqoaD01rQEK1.png,"Ces sites basés en Russie et en Ukraine ciblent à la fois les soutiens de Marine Le Pen, de Jean-Luc Mélenchon et des « gilets jaunes »."
"A Rennes, Uber Eats accusé à tort d’adopter les « standards islamiques » à cause d’une galette saucisse sans porc",https://img.lemde.fr/2019/11/22/0/0/900/600/110/74/60/0/ad23a8c_8HLnQXEh9Fv5ab_nqMWYyG1d.png,Des sites d’extrême droite accusent Uber Eats et le Stade rennais d’adopter « les standards islamiques halal » à cause d’une recette de galette saucisse « revisitée » par le chef Loïc Pasco.
« Votre maire va être élu sans vous » : les raccourcis de Jean-Marie Bigard sur le mode de scrutin des municipales à Paris,https://img.lemde.fr/2019/11/21/68/267/1411/941/110/74/60/0/843dfa3_5oof0Mfr0w3YDiyRvlXbe56f.png,"L’humoriste, qui soutient Marcel Campion à Paris, a lancé une pétition pour demander l’abrogation de la loi électorale en vigueur à Paris, Lyon et Marseille."
"Non, un corbillard n’a pas été emmené par la fourrière belge lors d’un enterrement",https://img.lemde.fr/2019/11/21/0/0/900/600/110/74/60/0/51f96c7_5aJhLrHAKDxeqT_FCaJ7nTL1.jpg,Une photo et sa légende qui tournent sur les réseaux sociaux laissent penser qu’un corbillard aurait été enlevé par la fourrière alors qu’il stationnait devant une église.
Attention aux concours sur Facebook qui promettent de « doubler votre salaire »,https://img.lemde.fr/2019/11/20/0/0/900/600/110/74/60/0/953c45e_4wZtGJaE_92GN_MFFXCPZZjk.jpg,Des pages frauduleuses se font passer pour la radio NRJ et promettent beaucoup d’argent en échange d’un « partage » ou d’un « like ».
"Non, vous ne risquez pas de contracter le sida à cause de bananes contaminées",https://img.lemde.fr/2019/11/20/0/0/900/600/110/74/60/0/974b285_ym-g6mnQ7yz5HqDchxK5ywvD.png,Une rumeur affirme que des fruits gorgés de sang contaminé viseraient à répandre le VIH. C’est faux et scientifiquement douteux.
"« Ne pas se marier, ne pas fumer » : d’où vient ce « contrat de l’institutrice » qui circule en ligne ?",https://img.lemde.fr/2019/11/19/0/0/900/600/110/74/60/0/55b7a95_HW3sU4MvlcXNPMNdkfg6jr2I.jpg,"Un document circulant sur Facebook, qui détaille des règles strictes pour les femmes, est une reproduction d’un règlement qui semble avoir été appliqué aux Etats-Unis."
Combien de déchets sont produits et recyclés en France ? Jouez à notre quiz,https://img.lemde.fr/2019/11/19/0/0/2400/1600/110/74/60/0/1fab8ec_wsfKMGddq6x4QLHUlbYvf69c.jpg,"A l’occasion de la semaine européenne de la réduction des déchets, venez tester vos connaissances sur le recyclage."
L’affaire Ségolène Royal et les zones de flou des « ambassadeurs thématiques »,https://img.lemde.fr/2019/11/20/0/0/3499/2333/110/74/60/0/eca69fa_khkE5FzrXqtOMcB_Xa_O_WhB.jpg,"Il s’agit de fonctionnaires un peu particuliers, aux postes dont les contours peuvent être vagues afin de couvrir des angles morts de la diplomatie."
"Non, Agnès Buzyn n’a pas critiqué le « gaspillage » de matériel dans les hôpitaux",https://img.lemde.fr/2019/11/13/0/0/6046/4031/110/74/60/0/574e561_5026539-01-06.jpg,"Un site parodique a inventé une citation de la ministre, qui a ensuite été relayée au premier degré pour la critiquer."
Greta Thunberg à la COP25 : « Les jeunes veulent un signal d’espoir »,https://img.lemde.fr/2019/12/12/0/0/5568/3712/110/74/60/0/afe528a_mDmOxzFWLx2931Y_hyyuQytN.jpg,"La jeune militante suédoise, élue personnalité de l’année 2019 par le magazine « Time » mercredi, a de nouveau interpellé les dirigeants mondiaux lors des négociations sur le climat qui se déroulent à Madrid."
La jeune militante du climat Greta Thunberg désignée personnalité de l’année 2019 par le magazine « Time »,https://img.lemde.fr/2019/12/11/110/114/2142/1428/110/74/60/0/ecef324_c4Ip9xE01Vv-GEStdshdjxY3.jpg,"La Suédoise de 16 ans devient la plus jeune lauréate de cette distinction, décernée depuis 1927 par le magazine américain."
"Climat, agriculture, transports… Le « green deal » tous azimuts de la Commission européenne",https://img.lemde.fr/2019/12/11/0/0/4500/3000/110/74/60/0/1d0a4de_iKZdoLK4SOoSVLxwlf7AMs6Z.jpg,"Ursula von der Leyen a présenté mercredi la pièce maîtresse de son mandat. La transition écologique devra concerner toutes les politiques de l’UE, mais le financement reste imprécis."
« Les Etats-Unis nagent dans un océan de pétrole et de gaz »,https://img.lemde.fr/2019/12/11/0/144/3663/2442/110/74/60/0/a24414f_hvSTbcc8QNCfWQsNRyBvAU2b.jpg,"Nombre de pétroliers réduisent la valeur de leurs réserves face à l’abondante production américaine. Des décisions politiques pour sortir du carbone, comme le fait Bruxelles, influent de plus en plus sur la demande et les prix. Une nouvelle donne, estime Philippe Escande, éditorialiste économique au « Monde »."
« Devoir de vigilance » : Total devant la justice française pour les actes de sa filiale en Ouganda,https://img.lemde.fr/2019/12/12/265/1334/3537/2358/110/74/60/0/c93f67b_OksfO5G1KD3xS6jTQ9amuBKJ.jpg,Le projet mis en cause a été lancé en 2012 avec le chinois Cnooc et le britannique Tullow Oil. La multinationale devra s’expliquer jeudi devant le tribunal de grande instance de Nanterre.
"En Ardèche, Le Teil panse ses plaies après le tremblement de terre du 11 novembre",https://img.lemde.fr/2019/12/10/2/0/6000/4000/110/74/60/0/d4f5964_Rmgtdgo3amQ9haVj_RglJYtG.jpg,Le séisme de magnitude 5 n’a fait aucune victime mais a causé de 45 à 50 millions d’euros de dégâts et ses origines attisent la curiosité des scientifiques.
